subjno,dayno,beep,group,emo1_m,emo2_m,emo3_m,emo4_m,emo5_m,emo6_m,emo7_m,emo8_m
128,25,5,2,49,60,20,35,70,4,7,9
128,25,6,2,52,42,60,35,36,14,10,0
128,26,1,2,50,34,39,2,12,21,0,0
128,26,2,2,47,14,54,43,0,17,2,0
128,26,3,2,35,60,11,47,1,25,0,3
128,26,4,2,,,,,,,,
128,26,5,2,71,66,35,60,0,55,0,0
128,26,6,2,48,37,70,80,9,33,10,0
128,27,1,2,33,6,39,31,0,4,9,0
128,27,2,2,,,,,,,,
128,27,3,2,74,68,44,67,0,99,0,0
128,27,4,2,55,56,36,56,2,0,55,0
128,27,5,2,,,,,,,,
128,27,6,2,63,11,28,62,0,0,20,17
128,28,1,2,52,53,51,66,2,39,15,0
128,28,2,2,40,14,38,36,65,6,23,0
128,28,3,2,,,,,,,,
128,28,4,2,,,,,,,,
128,28,5,2,,,,,,,,
128,28,6,2,,,,,,,,
128,29,1,2,,,,,,,,
128,29,2,2,,,,,,,,
128,29,3,2,,,,,,,,
128,29,4,2,,,,,,,,
128,29,5,2,,,,,,,,
128,29,6,2,,,,,,,,
128,30,1,2,,,,,,,,
128,30,2,2,,,,,,,,
128,30,3,2,,,,,,,,
128,30,4,2,,,,,,,,
128,30,5,2,,,,,,,,
128,30,6,2,,,,,,,,
128,31,1,2,,,,,,,,
128,31,2,2,,,,,,,,
128,31,3,2,,,,,,,,
128,31,4,2,,,,,,,,
128,31,5,2,,,,,,,,
128,31,6,2,,,,,,,,
128,32,1,2,,,,,,,,
128,32,2,2,,,,,,,,
128,32,3,2,,,,,,,,
128,32,4,2,,,,,,,,
128,32,5,2,62,52,18,34,15,6,41,0
128,32,6,2,51,59,43,43,16,100,17,0
128,33,1,2,48,41,64,48,0,0,21,10
128,33,2,2,45,59,45,54,40,0,23,3
128,33,3,2,44,49,61,25,3,0,11,0
128,33,4,2,39,40,63,61,12,0,56,4
128,33,5,2,60,51,69,75,0,5,59,0
128,33,6,2,58,58,63,53,0,0,23,0
128,34,1,2,49,54,55,46,6,0,2,4
128,34,2,2,49,29,25,31,42,0,58,4
128,34,3,2,56,42,70,59,0,0,25,0
128,34,4,2,46,61,26,58,0,1,42,2
128,34,5,2,57,63,72,34,17,2,9,0
128,34,6,2,,,,,,,,
128,35,1,2,,,,,,,,
128,35,2,2,,,,,,,,
128,35,3,2,56,43,57,40,0,0,12,0
128,35,4,2,47,64,58,49,1,2,14,0
128,35,5,2,61,28,66,24,0,0,39,0
128,35,6,2,59,57,66,55,0,0,5,0
128,36,1,2,,,,,,,,
128,36,2,2,60,46,54,44,0,0,0,0
128,36,3,2,61,60,55,69,2,2,13,0
128,36,4,2,,,,,,,,
128,36,5,2,58,56,61,57,0,0,3,0
128,36,6,2,62,59,69,57,0,0,3,3
128,37,1,2,57,55,57,48,0,0,32,8
128,37,2,2,56,40,62,56,0,0,64,0
128,37,3,2,55,53,79,59,0,98,68,0
128,37,4,2,56,31,59,35,0,0,67,0
128,37,5,2,54,54,71,39,0,0,70,0
128,37,6,2,56,55,65,52,5,0,8,0
128,38,1,2,51,54,57,46,0,6,10,0
128,38,2,2,54,55,39,57,0,2,0,0
128,38,3,2,53,47,62,23,2,38,21,8
128,38,4,2,41,24,47,67,5,8,16,12
128,38,5,2,52,27,63,34,0,5,57,0
128,38,6,2,56,44,69,67,0,0,17,0
128,39,1,2,42,44,59,61,1,0,0,18
128,39,2,2,53,41,63,44,0,1,2,0
128,39,3,2,,,,,,,,
128,39,4,2,68,37,66,62,0,0,0,0
128,39,5,2,38,20,15,26,76,0,70,0
128,39,6,2,,,,,,,,
128,40,1,2,57,33,48,34,0,0,17,9
128,40,2,2,,,,,,,,
128,40,3,2,,,,,,,,
128,40,4,2,51,46,71,32,1,0,47,3
128,40,5,2,60,31,61,55,3,0,12,0
128,40,6,2,48,35,66,47,32,0,0,8
129,1,1,2,87,68,72,86,12,17,16,12
129,1,2,2,77,59,32,35,32,6,32,16
129,1,3,2,80,98,66,80,0,8,8,7
129,1,4,2,71,63,69,65,9,8,5,8
129,1,5,2,84,72,85,61,4,1,11,4
129,1,6,2,49,33,65,33,2,2,42,62
129,2,1,2,78,40,37,37,3,6,52,3
129,2,2,2,63,39,65,81,0,0,20,1
129,2,3,2,66,25,29,58,3,2,2,3
129,2,4,2,73,33,75,74,5,4,0,3
129,2,5,2,71,58,87,74,3,0,1,1
129,2,6,2,66,19,68,69,2,2,2,0
129,3,1,2,70,28,71,42,4,2,0,3
129,3,2,2,67,23,73,63,4,5,1,43
129,3,3,2,63,74,91,64,6,5,42,63
129,3,4,2,56,37,75,35,1,3,59,58
129,3,5,2,,,,,,,,
129,3,6,2,71,58,70,66,3,4,2,5
129,4,1,2,,,,,,,,
129,4,2,2,63,32,64,67,0,0,2,0
129,4,3,2,69,57,71,75,0,3,13,1
129,4,4,2,64,35,70,52,2,0,56,4
129,4,5,2,68,62,92,68,0,3,3,7
129,4,6,2,73,36,82,71,0,3,2,0
129,5,1,2,66,31,71,63,4,3,2,0
129,5,2,2,68,59,68,60,4,5,5,4
129,5,3,2,69,34,72,69,0,3,3,0
129,5,4,2,66,37,61,39,4,2,9,4
129,5,5,2,,,,,,,,
129,5,6,2,69,36,64,63,4,1,0,2
129,6,1,2,66,35,75,65,1,0,0,2
129,6,2,2,60,35,77,40,0,0,40,0
129,6,3,2,76,66,90,74,0,0,0,0
129,6,4,2,74,76,74,75,3,4,1,3
129,6,5,2,74,37,76,67,0,0,0,1
129,6,6,2,60,30,62,58,6,2,3,8
129,7,1,2,90,64,70,70,0,0,0,0
129,7,2,2,83,64,67,65,0,0,0,10
129,7,3,2,71,38,63,72,2,0,0,0
129,7,4,2,69,38,65,60,3,1,15,0
129,7,5,2,62,26,36,30,11,3,29,35
129,7,6,2,61,34,38,36,0,0,43,59
129,8,1,2,65,58,65,59,4,2,9,0
129,8,2,2,78,60,91,67,0,4,0,18
129,8,3,2,74,60,69,82,0,2,0,0
129,8,4,2,70,35,58,64,2,3,2,3
129,8,5,2,73,39,60,43,0,0,1,0
129,8,6,2,79,29,70,64,0,0,0,0
129,9,1,2,39,38,62,57,0,0,4,0
129,9,2,2,61,64,43,39,0,0,4,0
129,9,3,2,37,17,43,31,6,3,36,41
129,9,4,2,62,39,61,60,2,4,4,2
129,9,5,2,66,43,68,57,3,5,4,0
129,9,6,2,59,35,57,42,0,1,1,0
129,10,1,2,47,58,58,37,2,0,21,10
129,10,2,2,,,,,,,,
129,10,3,2,63,39,39,35,0,4,17,8
129,10,4,2,61,35,60,56,0,0,0,0
129,10,5,2,24,33,63,32,0,0,22,34
129,10,6,2,68,59,40,35,5,0,16,41
129,11,1,2,63,37,45,39,3,0,13,0
129,11,2,2,65,30,80,71,3,4,7,1
129,11,3,2,70,36,83,59,0,0,0,0
129,11,4,2,,,,,,,,
129,11,5,2,61,4,64,60,0,4,2,0
129,11,6,2,28,0,26,40,52,0,0,0
129,12,1,2,59,40,40,53,0,0,0,0
129,12,2,2,59,60,33,68,0,0,1,0
129,12,3,2,62,52,61,64,0,0,0,0
129,12,4,2,,,,,,,,
129,12,5,2,62,51,64,59,0,0,0,0
129,12,6,2,61,38,34,35,0,0,10,0
129,13,1,2,39,36,40,41,2,0,15,11
129,13,2,2,62,35,69,57,0,0,0,0
129,13,3,2,56,37,60,59,0,0,0,0
129,13,4,2,,,,,,,,
129,13,5,2,58,36,66,58,1,0,0,0
129,13,6,2,38,25,78,27,0,0,0,0
129,14,1,2,35,16,31,35,0,0,63,0
129,14,2,2,63,34,58,58,0,0,2,5
129,14,3,2,59,53,66,59,0,0,11,11
129,14,4,2,62,26,63,61,0,0,3,0
129,14,5,2,59,12,59,52,0,0,0,0
129,14,6,2,48,38,43,54,0,0,0,0
129,15,1,2,61,62,60,53,0,0,0,0
129,15,2,2,,,,,,,,
129,15,3,2,61,60,46,78,0,0,0,0
129,15,4,2,66,61,70,70,0,4,0,0
129,15,5,2,64,63,65,61,0,0,0,0
129,15,6,2,64,55,76,84,0,0,1,0
129,16,1,2,66,41,60,63,5,4,0,4
129,16,2,2,69,75,48,69,0,0,0,0
129,16,3,2,63,65,77,69,0,3,0,0
129,16,4,2,64,40,28,58,0,0,0,0
129,16,5,2,65,37,62,68,2,0,2,2
129,16,6,2,75,83,58,75,0,2,0,1
129,17,1,2,,,,,,,,
129,17,2,2,72,64,66,62,2,3,0,5
129,17,3,2,39,28,28,36,0,0,0,0
129,17,4,2,,,,,,,,
129,17,5,2,75,61,53,82,0,0,1,0
129,17,6,2,76,75,64,64,0,0,0,0
129,18,1,2,58,37,64,53,0,0,0,0
129,18,2,2,53,58,35,43,0,0,0,0
129,18,3,2,,,,,,,,
129,18,4,2,,,,,,,,
129,18,5,2,,,,,,,,
129,18,6,2,66,37,65,76,0,0,0,0
129,19,1,2,,,,,,,,
129,19,2,2,64,53,59,69,0,0,0,0
129,19,3,2,,,,,,,,
129,19,4,2,65,40,47,59,0,0,0,0
129,19,5,2,,,,,,,,
129,19,6,2,65,40,65,40,0,0,14,10
129,20,1,2,,,,,,,,
129,20,2,2,64,53,62,59,0,0,0,0
129,20,3,2,,,,,,,,
129,20,4,2,,,,,,,,
129,20,5,2,61,37,58,56,0,0,0,0
129,20,6,2,62,1,60,41,0,1,0,3
129,21,1,2,,,,,,,,
129,21,2,2,,,,,,,,
129,21,3,2,58,36,59,42,0,0,2,0
129,21,4,2,65,54,59,41,0,0,3,0
129,21,5,2,59,12,39,35,0,0,0,0
129,21,6,2,,,,,,,,
129,22,1,2,63,35,61,47,0,0,0,0
129,22,2,2,59,38,60,57,0,0,1,0
129,22,3,2,63,37,39,57,0,2,0,0
129,22,4,2,59,58,59,54,0,0,2,0
129,22,5,2,71,30,59,17,27,0,1,2
129,22,6,2,42,39,47,33,0,2,22,2
129,23,1,2,62,42,59,60,0,0,4,0
129,23,2,2,60,38,68,57,0,0,0,0
129,23,3,2,65,39,59,61,0,0,0,0
129,23,4,2,,,,,,,,
129,23,5,2,66,64,61,62,0,2,0,0
129,23,6,2,65,61,53,59,0,0,2,0
129,24,1,2,65,33,65,58,0,4,5,0
129,24,2,2,61,40,62,57,0,1,0,0
129,24,3,2,,,,,,,,
129,24,4,2,,,,,,,,
129,24,5,2,62,38,77,65,0,0,0,0
129,24,6,2,65,58,62,65,0,0,0,0
129,25,1,2,67,59,58,57,0,0,4,0
129,25,2,2,58,39,61,57,0,0,0,0
129,25,3,2,64,59,62,63,0,0,0,0
129,25,4,2,58,53,65,64,0,0,0,0
129,25,5,2,,,,,,,,
129,25,6,2,,,,,,,,
129,26,1,2,,,,,,,,
129,26,2,2,60,62,35,57,1,3,0,1
129,26,3,2,62,40,61,75,0,0,0,2
129,26,4,2,,,,,,,,
129,26,5,2,,,,,,,,
129,26,6,2,69,37,37,59,0,0,1,0
129,27,1,2,40,58,64,61,0,0,0,16
129,27,2,2,66,58,60,60,0,0,1,0
129,27,3,2,60,37,35,36,0,0,0,2
129,27,4,2,65,37,34,38,0,0,0,0
129,27,5,2,59,36,34,35,0,4,0,0
129,27,6,2,58,0,69,37,0,0,0,0
129,28,1,2,58,30,74,63,0,0,0,0
129,28,2,2,62,36,58,57,0,0,0,0
129,28,3,2,64,33,68,60,0,0,0,0
129,28,4,2,60,27,66,64,0,0,0,2
129,28,5,2,57,40,55,59,0,0,0,0
129,28,6,2,19,7,15,12,45,0,0,0
129,29,1,2,53,29,53,29,3,0,0,0
129,29,2,2,,,,,,,,
129,29,3,2,63,34,47,54,0,0,0,0
129,29,4,2,,,,,,,,
129,29,5,2,60,36,63,60,2,0,0,18
129,29,6,2,59,42,42,40,0,0,0,18
129,30,1,2,63,25,43,61,2,3,0,1
129,30,2,2,39,26,35,26,1,0,3,0
129,30,3,2,63,38,66,55,0,0,0,0
129,30,4,2,,,,,,,,
129,30,5,2,64,34,63,52,0,0,0,0
129,30,6,2,,,,,,,,
129,31,1,2,66,37,65,65,0,0,0,0
129,31,2,2,64,36,53,57,2,0,0,2
129,31,3,2,59,37,81,65,0,0,0,0
129,31,4,2,,,,,,,,
129,31,5,2,40,23,31,33,0,0,0,20
129,31,6,2,,,,,,,,
129,32,1,2,63,20,62,61,0,0,1,0
129,32,2,2,,,,,,,,
129,32,3,2,63,28,28,24,1,0,0,0
129,32,4,2,,,,,,,,
129,32,5,2,58,36,74,61,0,0,0,0
129,32,6,2,62,37,64,59,4,2,0,1
129,33,1,2,,,,,,,,
129,33,2,2,,,,,,,,
129,33,3,2,,,,,,,,
129,33,4,2,38,26,16,33,2,0,33,1
129,33,5,2,33,13,21,36,0,0,16,22
129,33,6,2,59,11,64,47,0,3,0,3
129,34,1,2,,,,,,,,
129,34,2,2,35,13,56,41,2,0,0,0
129,34,3,2,60,43,65,61,0,0,0,0
129,34,4,2,60,36,64,57,0,0,2,1
129,34,5,2,64,53,60,58,1,1,0,1
129,34,6,2,64,25,29,56,0,0,4,0
129,35,1,2,56,25,47,59,0,1,1,21
129,35,2,2,63,26,60,54,0,0,1,0
129,35,3,2,53,33,37,64,2,2,0,0
129,35,4,2,59,39,59,60,0,0,0,0
129,35,5,2,59,35,58,53,0,0,0,0
129,35,6,2,62,48,59,58,0,0,2,0
129,36,1,2,62,35,35,58,3,0,0,2
129,36,2,2,63,38,57,57,1,2,5,0
129,36,3,2,62,37,59,56,0,0,0,0
129,36,4,2,,,,,,,,
129,36,5,2,,,,,,,,
129,36,6,2,65,59,60,57,0,0,0,0
129,37,1,2,57,37,57,58,0,0,0,0
129,37,2,2,59,24,53,53,0,0,0,0
129,37,3,2,65,47,60,64,0,0,0,0
129,37,4,2,64,0,38,39,0,0,0,0
129,37,5,2,60,5,66,58,0,0,2,0
129,37,6,2,61,32,66,70,0,0,1,0
129,38,1,2,64,40,40,66,0,0,0,0
129,38,2,2,61,46,59,53,0,0,1,0
129,38,3,2,61,64,57,60,0,0,4,3
129,38,4,2,65,60,68,61,1,0,2,0
129,38,5,2,66,22,38,42,0,1,0,2
129,38,6,2,65,26,69,55,4,5,2,2
129,39,1,2,62,39,47,58,1,1,3,3
129,39,2,2,,,,,,,,
129,39,3,2,37,14,58,31,0,2,1,0
129,39,4,2,62,2,38,37,2,0,2,0
129,39,5,2,61,17,59,58,0,0,3,0
129,39,6,2,58,37,58,39,0,0,1,0
129,40,1,2,58,28,57,57,0,0,1,2
129,40,2,2,,,,,,,,
129,40,3,2,63,34,58,57,1,4,0,2
129,40,4,2,72,35,71,61,2,3,2,0
129,40,5,2,61,8,30,35,1,1,4,0
129,40,6,2,62,35,44,47,0,0,0,0
130,1,1,2,65,34,73,37,15,5,25,10
130,1,2,2,43,34,65,60,10,3,8,2
130,1,3,2,17,55,30,23,0,3,20,1
130,1,4,2,79,57,38,62,27,3,5,3
130,1,5,2,36,12,81,16,3,2,63,1
130,1,6,2,75,25,23,25,2,4,26,7
130,2,1,2,61,26,82,61,2,0,1,0
130,2,2,2,,,,,,,,
130,2,3,2,27,20,69,63,0,3,1,0
130,2,4,2,95,94,50,94,7,4,6,3
130,2,5,2,74,73,73,71,2,3,2,2
130,2,6,2,73,76,66,35,1,3,0,0
130,3,1,2,30,21,65,28,6,3,65,4
130,3,2,2,,,,,,,,
130,3,3,2,80,67,78,73,1,0,1,1
130,3,4,2,63,50,74,40,0,0,0,1
130,3,5,2,72,75,17,62,0,0,0,0
130,3,6,2,76,71,74,63,1,5,5,0
130,4,1,2,,,,,,,,
130,4,2,2,,,,,,,,
130,4,3,2,79,71,86,80,1,5,3,1
130,4,4,2,24,0,29,16,29,1,66,64
130,4,5,2,33,22,15,17,0,0,0,65
130,4,6,2,27,21,27,19,2,2,1,24
130,5,1,2,66,13,23,79,2,0,3,2
130,5,2,2,33,2,17,28,42,0,2,1
130,5,3,2,72,71,28,69,2,2,0,0
130,5,4,2,73,69,48,56,0,0,4,0
130,5,5,2,27,25,32,23,1,0,1,1
130,5,6,2,66,62,69,69,3,3,3,1
130,6,1,2,68,19,33,59,1,1,1,0
130,6,2,2,70,60,64,71,0,1,0,2
130,6,3,2,75,68,67,68,0,2,1,0
130,6,4,2,68,32,72,63,1,1,0,1
130,6,5,2,30,26,17,35,35,3,2,0
130,6,6,2,66,22,65,32,2,0,0,1
130,7,1,2,15,14,17,21,16,0,71,24
130,7,2,2,,,,,,,,
130,7,3,2,74,20,35,32,1,2,2,3
130,7,4,2,72,13,32,49,1,0,0,1
130,7,5,2,35,19,43,23,1,2,18,0
130,7,6,2,67,29,67,62,0,0,0,0
130,8,1,2,29,0,47,17,2,5,51,0
130,8,2,2,67,28,69,35,4,4,0,1
130,8,3,2,,,,,,,,
130,8,4,2,35,22,34,21,62,4,29,14
130,8,5,2,19,12,19,21,29,0,68,37
130,8,6,2,69,68,79,63,1,0,0,21
130,9,1,2,,,,,,,,
130,9,2,2,34,31,17,34,17,0,36,28
130,9,3,2,38,37,34,35,5,5,4,4
130,9,4,2,37,26,28,30,39,1,19,26
130,9,5,2,80,70,80,69,0,0,0,0
130,9,6,2,,,,,,,,
130,10,1,2,68,28,70,70,2,3,0,1
130,10,2,2,,,,,,,,
130,10,3,2,72,38,35,63,3,0,2,0
130,10,4,2,66,64,75,65,0,1,0,0
130,10,5,2,64,26,72,65,0,1,1,0
130,10,6,2,64,72,66,65,1,1,0,0
130,11,1,2,63,29,99,82,0,1,0,0
130,11,2,2,77,27,83,69,0,4,2,1
130,11,3,2,72,25,61,39,1,2,3,0
130,11,4,2,,,,,,,,
130,11,5,2,,,,,,,,
130,11,6,2,64,26,73,60,1,1,1,0
130,12,1,2,35,26,28,19,2,1,0,20
130,12,2,2,72,17,25,25,2,3,1,0
130,12,3,2,63,37,23,25,2,2,1,3
130,12,4,2,71,39,24,34,0,0,0,0
130,12,5,2,38,25,37,32,0,2,0,1
130,12,6,2,61,33,67,73,0,2,0,0
130,13,1,2,70,14,38,66,12,1,9,11
130,13,2,2,68,35,36,19,0,0,0,0
130,13,3,2,71,23,27,20,2,1,0,2
130,13,4,2,44,30,68,63,0,1,1,0
130,13,5,2,67,27,69,68,4,0,0,0
130,13,6,2,65,34,69,30,0,6,3,0
130,14,1,2,37,26,73,26,0,2,12,2
130,14,2,2,62,31,42,20,0,1,2,0
130,14,3,2,38,0,0,17,0,0,15,0
130,14,4,2,35,11,8,8,0,11,20,0
130,14,5,2,27,27,24,8,0,8,17,1
130,14,6,2,,,,,,,,
130,15,1,2,65,66,61,59,0,0,1,0
130,15,2,2,42,39,54,29,0,0,0,0
130,15,3,2,64,32,59,41,0,0,1,0
130,15,4,2,33,19,14,18,0,0,0,1
130,15,5,2,16,1,18,16,0,0,18,14
130,15,6,2,63,26,25,18,0,0,0,0
130,16,1,2,50,26,39,0,0,1,0,0
130,16,2,2,68,62,42,33,0,0,1,0
130,16,3,2,68,26,38,15,10,2,0,0
130,16,4,2,67,26,18,24,2,2,0,0
130,16,5,2,80,64,74,62,0,0,0,0
130,16,6,2,65,34,36,30,0,3,2,4
130,17,1,2,59,28,85,61,0,0,0,1
130,17,2,2,64,69,39,64,0,0,0,0
130,17,3,2,,,,,,,,
130,17,4,2,,,,,,,,
130,17,5,2,,,,,,,,
130,17,6,2,62,38,38,63,0,0,1,0
130,18,1,2,63,37,85,66,0,0,0,28
130,18,2,2,,,,,,,,
130,18,3,2,65,43,38,62,0,0,0,0
130,18,4,2,69,30,37,34,0,2,0,0
130,18,5,2,69,67,67,70,0,2,1,0
130,18,6,2,38,26,65,34,0,0,0,0
130,19,1,2,33,2,68,35,0,0,10,19
130,19,2,2,28,0,16,24,0,1,0,44
130,19,3,2,37,6,16,20,1,5,31,62
130,19,4,2,43,27,64,29,0,0,0,12
130,19,5,2,18,0,11,13,0,0,25,35
130,19,6,2,33,1,11,18,12,0,23,26
130,20,1,2,30,3,72,18,0,0,15,16
130,20,2,2,32,10,19,18,14,0,11,0
130,20,3,2,34,37,67,31,1,1,0,0
130,20,4,2,37,9,62,14,0,0,0,0
130,20,5,2,,,,,,,,
130,20,6,2,65,42,70,35,0,0,0,0
130,21,1,2,1,0,0,0,18,16,35,11
130,21,2,2,37,29,29,11,15,0,45,0
130,21,3,2,27,1,0,0,28,27,30,19
130,21,4,2,19,2,0,27,26,0,81,0
130,21,5,2,0,0,16,0,23,0,72,20
130,21,6,2,0,20,15,0,0,9,28,16
130,22,1,2,,,,,,,,
130,22,2,2,,,,,,,,
130,22,3,2,,,,,,,,
130,22,4,2,,,,,,,,
130,22,5,2,,,,,,,,
130,22,6,2,39,16,13,35,0,0,0,0
130,23,1,2,49,26,64,34,0,0,0,0
130,23,2,2,33,24,24,21,0,0,2,0
130,23,3,2,37,17,35,25,0,0,0,0
130,23,4,2,18,0,16,0,9,0,36,10
130,23,5,2,63,32,71,30,0,0,0,1
130,23,6,2,35,23,67,3,0,1,29,0
130,24,1,2,46,27,61,30,0,0,0,0
130,24,2,2,63,67,48,66,7,2,0,1
130,24,3,2,63,70,71,61,0,1,0,0
130,24,4,2,,,,,,,,
130,24,5,2,64,64,67,61,0,0,0,15
130,24,6,2,41,41,41,23,2,1,10,9
130,25,1,2,1,0,1,0,17,32,74,64
130,25,2,2,16,11,38,21,0,0,36,35
130,25,3,2,16,13,24,17,1,10,70,59
130,25,4,2,31,20,18,18,0,0,38,35
130,25,5,2,,,,,,,,
130,25,6,2,,,,,,,,
130,26,1,2,38,19,17,18,0,0,0,0
130,26,2,2,34,27,72,37,0,0,0,0
130,26,3,2,64,29,18,36,0,0,30,0
130,26,4,2,67,68,62,57,0,0,0,0
130,26,5,2,63,30,62,38,0,0,0,0
130,26,6,2,25,18,13,0,17,0,63,15
130,27,1,2,51,0,62,21,0,0,0,11
130,27,2,2,69,29,34,42,0,0,10,0
130,27,3,2,65,25,61,38,0,1,0,0
130,27,4,2,62,39,61,64,1,0,0,0
130,27,5,2,50,29,60,19,0,0,10,1
130,27,6,2,25,0,74,0,24,15,24,0
130,28,1,2,,,,,,,,
130,28,2,2,34,0,38,0,35,0,62,0
130,28,3,2,35,14,0,25,1,26,17,0
130,28,4,2,40,0,0,0,14,12,36,12
130,28,5,2,63,61,61,64,1,0,0,0
130,28,6,2,63,41,28,39,0,3,1,3
130,29,1,2,66,70,65,64,0,1,0,0
130,29,2,2,62,63,70,63,0,1,1,0
130,29,3,2,41,42,72,34,0,0,0,0
130,29,4,2,,,,,,,,
130,29,5,2,34,15,0,19,0,0,0,0
130,29,6,2,71,41,72,21,0,26,0,27
130,30,1,2,38,12,19,14,0,2,13,0
130,30,2,2,67,29,64,43,0,0,13,17
130,30,3,2,38,13,27,18,14,0,25,15
130,30,4,2,36,34,59,27,0,0,0,0
130,30,5,2,25,12,61,18,0,0,33,17
130,30,6,2,69,24,60,60,0,0,8,0
130,31,1,2,60,65,63,31,1,0,0,1
130,31,2,2,63,61,82,63,0,2,1,0
130,31,3,2,68,64,73,68,0,0,0,0
130,31,4,2,66,38,66,63,0,0,0,0
130,31,5,2,66,35,33,73,0,0,0,0
130,31,6,2,65,47,81,35,0,0,0,0
130,32,1,2,,,,,,,,
130,32,2,2,40,41,67,38,0,0,11,0
130,32,3,2,61,43,72,63,1,0,1,0
130,32,4,2,70,34,77,66,1,0,3,1
130,32,5,2,,,,,,,,
130,32,6,2,61,34,67,47,2,0,0,0
130,33,1,2,34,15,18,74,0,0,22,36
130,33,2,2,40,36,59,33,0,0,0,10
130,33,3,2,37,11,41,36,0,0,9,0
130,33,4,2,34,0,8,0,0,0,12,9
130,33,5,2,36,6,39,31,0,0,16,9
130,33,6,2,59,57,68,62,0,2,21,17
130,34,1,2,42,38,39,21,0,0,14,0
130,34,2,2,33,28,61,10,0,0,16,24
130,34,3,2,43,67,62,31,8,0,17,10
130,34,4,2,40,15,0,32,0,0,17,0
130,34,5,2,68,40,64,58,0,0,0,0
130,34,6,2,,,,,,,,
130,35,1,2,37,36,35,21,0,0,17,13
130,35,2,2,36,36,67,65,13,0,0,0
130,35,3,2,36,35,37,18,10,0,21,0
130,35,4,2,31,11,44,36,12,0,27,17
130,35,5,2,37,37,79,60,0,0,0,0
130,35,6,2,66,0,60,6,0,0,0,0
130,36,1,2,36,41,65,31,0,0,0,17
130,36,2,2,42,62,36,63,1,0,0,0
130,36,3,2,68,34,40,58,0,0,0,0
130,36,4,2,37,65,37,63,0,0,0,0
130,36,5,2,,,,,,,,
130,36,6,2,34,30,74,36,0,0,0,0
130,37,1,2,,,,,,,,
130,37,2,2,48,16,16,59,1,11,12,0
130,37,3,2,,,,,,,,
130,37,4,2,34,35,18,14,14,0,0,0
130,37,5,2,,,,,,,,
130,37,6,2,65,12,0,22,0,0,23,0
130,38,1,2,,,,,,,,
130,38,2,2,,,,,,,,
130,38,3,2,41,20,60,29,0,0,16,0
130,38,4,2,34,13,34,17,0,0,36,18
130,38,5,2,38,18,35,18,0,0,11,6
130,38,6,2,65,28,18,32,0,0,0,0
130,39,1,2,37,29,43,25,0,0,0,1
130,39,2,2,42,40,34,65,0,0,0,0
130,39,3,2,54,37,72,62,0,0,0,26
130,39,4,2,60,41,66,39,0,0,0,0
130,39,5,2,62,34,62,69,0,0,0,0
130,39,6,2,68,64,63,26,0,0,0,0
130,40,1,2,42,34,42,43,1,0,0,1
130,40,2,2,,,,,,,,
130,40,3,2,64,35,58,38,0,0,1,0
130,40,4,2,66,63,62,79,0,0,0,0
130,40,5,2,65,62,35,63,0,0,0,0
130,40,6,2,63,38,55,63,0,0,0,0
131,1,1,1,,,,,,,,
131,1,2,1,32,35,39,38,12,47,68,45
131,1,3,1,45,34,46,54,30,25,53,33
131,1,4,1,,,,,,,,
131,1,5,1,24,24,20,29,66,35,79,22
131,1,6,1,,,,,,,,
131,2,1,1,36,22,37,32,38,37,72,39
131,2,2,1,,,,,,,,
131,2,3,1,,,,,,,,
131,2,4,1,,,,,,,,
131,2,5,1,14,9,22,23,70,74,99,76
131,2,6,1,41,21,66,35,32,30,63,36
131,3,1,1,,,,,,,,
131,3,2,1,,,,,,,,
131,3,3,1,36,5,42,23,0,8,83,23
131,3,4,1,,,,,,,,
131,3,5,1,,,,,,,,
131,3,6,1,,,,,,,,
131,4,1,1,,,,,,,,
131,4,2,1,,,,,,,,
131,4,3,1,,,,,,,,
131,4,4,1,60,35,65,45,0,0,40,25
131,4,5,1,74,32,68,60,0,0,71,0
131,4,6,1,62,23,58,58,0,5,62,0
131,5,1,1,65,39,60,61,0,30,39,58
131,5,2,1,,,,,,,,
131,5,3,1,28,13,10,21,60,63,58,12
131,5,4,1,,,,,,,,
131,5,5,1,,,,,,,,
131,5,6,1,,,,,,,,
131,6,1,1,60,36,43,41,36,0,62,58
131,6,2,1,33,22,33,40,33,66,69,68
131,6,3,1,60,29,34,37,63,60,63,76
131,6,4,1,64,36,67,41,40,42,91,67
131,6,5,1,,,,,,,,
131,6,6,1,31,24,27,31,32,66,63,38
131,7,1,1,,,,,,,,
131,7,2,1,24,23,26,30,30,76,69,30
131,7,3,1,,,,,,,,
131,7,4,1,64,31,67,39,1,78,67,20
131,7,5,1,,,,,,,,
131,7,6,1,31,29,26,25,0,24,92,60
131,8,1,1,,,,,,,,
131,8,2,1,,,,,,,,
131,8,3,1,65,64,68,33,32,29,21,31
131,8,4,1,,,,,,,,
131,8,5,1,,,,,,,,
131,8,6,1,,,,,,,,
131,9,1,1,,,,,,,,
131,9,2,1,,,,,,,,
131,9,3,1,49,31,36,35,0,70,79,0
131,9,4,1,62,31,53,63,0,61,74,64
131,9,5,1,35,28,40,41,0,39,66,34
131,9,6,1,,,,,,,,
131,10,1,1,,,,,,,,
131,10,2,1,53,27,58,30,36,52,29,0
131,10,3,1,,,,,,,,
131,10,4,1,,,,,,,,
131,10,5,1,34,25,33,30,33,0,69,61
131,10,6,1,29,37,53,27,26,39,63,41
