"subjno","dayno","beepno","informat04","st_period","opgewkt_","onplplez","pieker","angstig_","somber__","ontspann","neur"
"17631",10787,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17632",10787,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17633",10787,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17634",10787,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17635",10787,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17636",10787,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17637",10787,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17638",10787,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17639",10787,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17640",10787,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17641",10787,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17642",10787,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17643",10787,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17644",10787,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17645",10787,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17646",10787,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17647",10787,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17648",10787,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17649",10787,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17650",10787,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17651",10787,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17652",10787,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17653",10787,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17654",10787,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17655",10787,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17656",10787,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17657",10787,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17658",10787,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17659",10787,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17660",10787,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17661",10787,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17662",10787,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17663",10787,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17664",10787,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17665",10787,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17666",10787,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17711",10787,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17712",10787,1,2,0,1,2,-2,6,5,7,2,41
"17713",10787,1,3,0,1,4,-2,5,5,3,2,41
"17714",10787,1,4,0,1,1,0,7,7,5,1,41
"17715",10787,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"17716",10787,1,6,0,1,4,-3,4,4,4,4,41
"17717",10787,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"17718",10787,1,8,0,1,1,-3,6,6,7,2,41
"17719",10787,1,9,0,1,4,1,4,4,4,4,41
"17720",10787,1,10,0,1,4,0,4,4,4,4,41
"17721",10787,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17722",10787,2,1,0,1,3,-2,5,5,4,3,41
"17723",10787,2,2,0,1,3,1,6,7,7,4,41
"17724",10787,2,3,0,1,3,0,5,6,6,4,41
"17725",10787,2,4,0,1,4,1,5,5,5,3,41
"17726",10787,2,5,0,1,2,1,6,5,5,3,41
"17727",10787,2,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17728",10787,2,7,0,1,1,-1,7,6,7,4,41
"17729",10787,2,8,0,1,5,1,5,6,4,4,41
"17730",10787,2,9,0,1,4,2,5,6,5,4,41
"17731",10787,2,10,0,1,4,-3,1,4,3,4,41
"17732",10787,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17733",10787,3,1,0,1,4,1,4,4,4,4,41
"17734",10787,3,2,0,1,4,-1,5,4,4,4,41
"17735",10787,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"17736",10787,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"17737",10787,3,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"17738",10787,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17739",10787,3,7,0,1,4,-3,4,3,3,5,41
"17740",10787,3,8,0,1,4,1,5,6,5,4,41
"17741",10787,3,9,0,1,4,1,3,5,3,4,41
"17742",10787,3,10,0,1,5,0,5,5,3,2,41
"17743",10787,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17744",10787,4,1,0,1,4,-2,5,5,4,4,41
"17745",10787,4,2,0,1,4,-2,5,5,5,4,41
"17746",10787,4,3,0,1,5,0,5,5,5,4,41
"17747",10787,4,4,0,1,4,3,4,4,4,4,41
"17748",10787,4,5,0,1,4,-1,1,4,3,3,41
"17749",10787,4,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17750",10787,4,7,0,1,4,2,5,4,4,4,41
"17751",10787,4,8,0,1,3,-3,6,5,6,3,41
"17752",10787,4,9,0,1,3,-2,5,5,2,5,41
"17753",10787,4,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"17754",10787,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17755",10787,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17756",10787,5,2,0,1,5,-2,5,5,4,4,41
"17757",10787,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"17758",10787,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"17759",10787,5,5,0,1,5,0,4,4,3,5,41
"17760",10787,5,6,0,1,5,-1,3,3,3,5,41
"17761",10787,5,7,0,1,5,2,2,4,2,6,41
"17762",10787,5,8,0,1,5,2,5,4,2,6,41
"17763",10787,5,9,0,1,5,2,2,3,3,5,41
"17764",10787,5,10,0,1,5,0,4,4,4,4,41
"17765",10787,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17766",10787,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17767",10787,6,2,0,1,5,0,5,5,5,3,41
"17768",10787,6,3,0,1,4,1,1,4,4,3,41
"17769",10787,6,4,0,1,5,1,3,4,3,3,41
"17770",10787,6,5,0,1,5,-1,5,5,4,4,41
"17771",10787,6,6,0,1,5,1,1,4,4,3,41
"17772",10787,6,7,0,1,4,0,4,4,4,4,41
"17773",10787,6,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"17774",10787,6,9,0,1,5,0,3,3,3,5,41
"17775",10787,6,10,0,1,5,0,1,5,3,5,41
"17776",10787,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17777",10787,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17778",10787,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"17779",10787,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"17780",10787,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"17781",10787,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"17782",10787,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17783",10787,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"17784",10787,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"17785",10787,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"17786",10787,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"17787",10787,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17788",10787,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17789",10787,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"17790",10787,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"17791",10787,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"17792",10787,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"17793",10787,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17794",10787,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"17795",10787,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"17796",10787,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"17797",10787,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"17798",10787,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17799",10787,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17800",10787,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"17801",10787,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"17802",10787,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"17803",10787,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"17804",10787,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17805",10787,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"17806",10787,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"17807",10787,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"17808",10787,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"17809",10787,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17810",10787,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"17811",10787,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"17812",10787,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"17813",10787,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"17814",10787,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"17815",10787,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"17816",10787,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"17817",10787,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"17818",10787,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"17819",10787,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"17820",10787,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"17865",10790,1,1,1,0,2,-2,7,4,5,3,50
"17866",10790,1,2,1,0,2,2,6,4,3,1,50
"17867",10790,1,3,1,0,4,2,2,2,4,4,50
"17868",10790,1,4,1,0,4,2,3,2,3,4,50
"17869",10790,1,5,1,0,5,2,1,1,2,5,50
"17870",10790,1,6,1,0,5,3,1,1,2,6,50
"17871",10790,1,7,1,0,5,2,3,1,1,5,50
"17872",10790,1,8,1,0,4,1,5,1,2,4,50
"17873",10790,1,9,1,0,2,-3,2,2,3,1,50
"17874",10790,1,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17875",10790,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17876",10790,2,1,1,0,1,2,6,3,6,4,50
"17877",10790,2,2,1,0,5,-2,6,3,2,2,50
"17878",10790,2,3,1,0,1,-3,7,6,6,2,50
"17879",10790,2,4,1,0,2,0,6,4,6,2,50
"17880",10790,2,5,1,0,NA,2,6,NA,5,NA,50
"17881",10790,2,6,1,0,3,2,6,4,5,2,50
"17882",10790,2,7,1,0,2,-1,6,6,5,2,50
"17883",10790,2,8,1,0,2,1,6,5,6,2,50
"17884",10790,2,9,1,0,2,1,5,5,4,4,50
"17885",10790,2,10,1,0,4,2,1,3,1,5,50
"17886",10790,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17887",10790,3,1,1,0,2,-2,5,6,5,2,50
"17888",10790,3,2,1,0,3,2,5,5,NA,2,50
"17889",10790,3,3,1,0,3,0,6,5,5,2,50
"17890",10790,3,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17891",10790,3,5,1,0,2,1,7,7,5,1,50
"17892",10790,3,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17893",10790,3,7,1,0,2,0,6,6,6,2,50
"17894",10790,3,8,1,0,2,3,6,6,6,3,50
"17895",10790,3,9,1,0,3,-1,7,5,4,4,50
"17896",10790,3,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17897",10790,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17898",10790,4,1,1,0,2,2,6,4,5,2,50
"17899",10790,4,2,1,0,2,-1,6,5,5,2,50
"17900",10790,4,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17901",10790,4,4,1,0,2,-3,6,6,5,2,50
"17902",10790,4,5,1,0,2,-1,6,5,6,2,50
"17903",10790,4,6,1,0,2,1,6,5,3,2,50
"17904",10790,4,7,1,0,2,2,5,2,5,2,50
"17905",10790,4,8,1,0,1,2,6,5,6,2,50
"17906",10790,4,9,1,0,2,0,6,5,5,2,50
"17907",10790,4,10,1,0,1,2,5,2,6,2,50
"17908",10790,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17909",10790,5,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17910",10790,5,2,1,0,2,2,6,2,4,2,50
"17911",10790,5,3,1,0,2,0,5,2,3,2,50
"17912",10790,5,4,1,0,NA,-1,NA,NA,NA,NA,50
"17913",10790,5,5,1,0,2,NA,4,2,4,3,50
"17914",10790,5,6,1,0,4,3,5,5,6,2,50
"17915",10790,5,7,1,0,4,2,5,2,3,4,50
"17916",10790,5,8,1,0,3,-3,6,3,5,2,50
"17917",10790,5,9,1,0,1,1,5,4,6,3,50
"17918",10790,5,10,1,0,2,0,5,1,4,2,50
"17919",10790,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17920",10790,6,1,1,0,2,1,6,3,5,2,50
"17921",10790,6,2,1,0,4,-3,4,3,4,3,50
"17922",10790,6,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17923",10790,6,4,1,0,3,0,6,4,6,3,50
"17924",10790,6,5,1,0,3,-3,5,3,5,2,50
"17925",10790,6,6,1,0,3,2,5,3,2,2,50
"17926",10790,6,7,1,0,2,2,6,2,4,2,50
"17927",10790,6,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17928",10790,6,9,1,0,2,-1,5,4,5,3,50
"17929",10790,6,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17930",10790,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17931",10790,7,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17932",10790,7,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17933",10790,7,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17934",10790,7,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17935",10790,7,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17936",10790,7,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17937",10790,7,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17938",10790,7,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17939",10790,7,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17940",10790,7,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17941",10790,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17942",10790,8,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17943",10790,8,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17944",10790,8,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17945",10790,8,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17946",10790,8,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17947",10790,8,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17948",10790,8,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17949",10790,8,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17950",10790,8,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17951",10790,8,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17952",10790,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17953",10790,9,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17954",10790,9,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17955",10790,9,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17956",10790,9,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17957",10790,9,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17958",10790,9,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17959",10790,9,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17960",10790,9,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17961",10790,9,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17962",10790,9,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17963",10790,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"17964",10790,10,1,NA,0,NA,NA,NA,NA,NA,NA,NA
"17965",10790,10,2,NA,0,NA,NA,NA,NA,NA,NA,NA
"17966",10790,10,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"17967",10790,10,4,NA,0,NA,NA,NA,NA,NA,NA,NA
"17968",10790,10,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"17969",10790,10,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"17970",10790,10,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"17971",10790,10,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"17972",10790,10,9,NA,0,NA,NA,NA,NA,NA,NA,NA
"17973",10790,10,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"17974",10790,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"18019",10790,1,1,1,1,3,1,2,2,2,4,50
"18020",10790,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"18021",10790,1,3,1,1,3,2,2,2,2,4,50
"18022",10790,1,4,1,1,4,0,3,3,2,4,50
"18023",10790,1,5,1,1,4,1,2,2,2,3,50
"18024",10790,1,6,1,1,4,0,2,2,2,2,50
"18025",10790,1,7,1,1,4,-2,2,2,2,4,50
"18026",10790,1,8,1,1,2,-2,2,2,2,3,50
"18027",10790,1,9,1,1,4,0,2,2,2,5,50
"18028",10790,1,10,1,1,4,2,1,2,2,5,50
"18029",10790,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18030",10790,2,1,1,1,2,0,5,3,5,1,50
"18031",10790,2,2,1,1,3,2,3,2,3,3,50
"18032",10790,2,3,1,1,3,2,2,2,3,2,50
"18033",10790,2,4,1,1,3,1,4,2,2,2,50
"18034",10790,2,5,1,1,2,-2,5,2,2,2,50
"18035",10790,2,6,1,1,NA,0,2,NA,2,NA,50
"18036",10790,2,7,1,1,2,2,2,3,2,2,50
"18037",10790,2,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18038",10790,2,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"18039",10790,2,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"18040",10790,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18041",10790,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"18042",10790,3,2,1,1,4,0,2,2,2,4,50
"18043",10790,3,3,1,1,4,3,2,2,2,3,50
"18044",10790,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"18045",10790,3,5,1,1,3,-3,2,2,2,2,50
"18046",10790,3,6,1,1,2,-3,2,2,2,4,50
"18047",10790,3,7,1,1,2,-2,2,1,2,3,50
"18048",10790,3,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18049",10790,3,9,1,1,NA,NA,NA,NA,NA,NA,50
"18050",10790,3,10,1,1,3,0,2,1,1,3,50
"18051",10790,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18052",10790,4,1,1,1,2,2,5,2,2,5,50
"18053",10790,4,2,1,1,4,0,5,2,2,2,50
"18054",10790,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"18055",10790,4,4,1,1,5,0,2,2,1,2,50
"18056",10790,4,5,1,1,5,1,1,1,5,5,50
"18057",10790,4,6,1,1,2,-1,3,2,2,2,50
"18058",10790,4,7,1,1,2,2,1,2,3,3,50
"18059",10790,4,8,1,1,2,2,1,NA,3,NA,50
"18060",10790,4,9,1,1,3,-2,4,2,3,3,50
"18061",10790,4,10,1,1,2,-2,3,2,4,2,50
"18062",10790,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18063",10790,5,1,1,1,3,0,2,2,5,2,50
"18064",10790,5,2,1,1,5,0,2,2,2,5,50
"18065",10790,5,3,1,1,5,1,1,1,1,4,50
"18066",10790,5,4,1,1,5,1,1,1,2,2,50
"18067",10790,5,5,1,1,5,0,2,2,1,3,50
"18068",10790,5,6,1,1,5,2,2,2,2,4,50
"18069",10790,5,7,1,1,5,3,1,2,1,4,50
"18070",10790,5,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18071",10790,5,9,1,1,4,1,1,1,1,4,50
"18072",10790,5,10,1,1,2,2,1,1,1,3,50
"18073",10790,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18074",10790,6,1,1,1,3,1,4,2,2,4,50
"18075",10790,6,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"18076",10790,6,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"18077",10790,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"18078",10790,6,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"18079",10790,6,6,1,1,3,0,4,2,2,3,50
"18080",10790,6,7,1,1,4,0,2,2,2,4,50
"18081",10790,6,8,1,1,2,2,2,2,1,3,50
"18082",10790,6,9,1,1,3,1,2,1,1,3,50
"18083",10790,6,10,1,1,3,2,1,2,1,3,50
"18084",10790,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18085",10790,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"18086",10790,7,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"18087",10790,7,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"18088",10790,7,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"18089",10790,7,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"18090",10790,7,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"18091",10790,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"18092",10790,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18093",10790,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"18094",10790,7,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"18095",10790,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18096",10790,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"18097",10790,8,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"18098",10790,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"18099",10790,8,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"18100",10790,8,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"18101",10790,8,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"18102",10790,8,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"18103",10790,8,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18104",10790,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"18105",10790,8,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"18106",10790,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18107",10790,9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"18108",10790,9,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"18109",10790,9,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"18110",10790,9,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"18111",10790,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"18112",10790,9,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"18113",10790,9,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"18114",10790,9,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18115",10790,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"18116",10790,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"18117",10790,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18118",10790,10,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"18119",10790,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA
"18120",10790,10,3,NA,1,NA,NA,NA,NA,NA,NA,NA
"18121",10790,10,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"18122",10790,10,5,NA,1,NA,NA,NA,NA,NA,NA,NA
"18123",10790,10,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"18124",10790,10,7,NA,1,NA,NA,NA,NA,NA,NA,NA
"18125",10790,10,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"18126",10790,10,9,NA,1,NA,NA,NA,NA,NA,NA,NA
"18127",10790,10,10,NA,1,NA,NA,NA,NA,NA,NA,NA
"18128",10790,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"18173",10791,1,1,0,0,4,0,5,1,1,4,46
"18174",10791,1,2,0,0,5,2,5,2,2,5,46
"18175",10791,1,3,0,0,5,3,5,1,3,5,46
"18176",10791,1,4,0,0,6,3,5,3,2,4,46
"18177",10791,1,5,0,0,5,2,3,1,4,5,46
"18178",10791,1,6,0,0,4,2,6,4,6,2,46
"18179",10791,1,7,0,0,2,2,6,5,6,2,46
"18180",10791,1,8,0,0,5,2,2,1,3,6,46
"18181",10791,1,9,0,0,3,2,6,6,5,1,46
"18182",10791,1,10,NA,0,NA,NA,NA,NA,NA,NA,NA
"18183",10791,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"18184",10791,2,1,0,0,5,1,2,1,3,5,46
"18185",10791,2,2,0,0,3,3,5,2,3,4,46
"18186",10791,2,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"18187",10791,2,4,0,0,NA,2,5,2,4,5,46
"18188",10791,2,5,0,0,4,3,5,2,2,3,46
"18189",10791,2,6,0,0,4,3,4,2,2,4,46
"18190",10791,2,7,NA,0,NA,NA,NA,NA,NA,NA,NA
"18191",10791,2,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"18192",10791,2,9,0,0,3,-3,6,5,3,2,46
"18193",10791,2,10,0,0,4,3,5,2,3,4,46
"18194",10791,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"18195",10791,3,1,0,0,4,3,3,2,4,4,46
"18196",10791,3,2,0,0,3,2,6,1,2,3,46
"18197",10791,3,3,NA,0,NA,NA,NA,NA,NA,NA,NA
"18198",10791,3,4,0,0,4,3,2,1,2,5,46
"18199",10791,3,5,0,0,5,2,2,1,2,4,46
"18200",10791,3,6,0,0,5,2,2,1,2,5,46
"18201",10791,3,7,0,0,5,3,1,1,1,5,46
"18202",10791,3,8,0,0,5,2,1,1,1,5,46
"18203",10791,3,9,0,0,6,3,1,1,1,4,46
"18204",10791,3,10,0,0,2,3,6,3,6,2,46
"18205",10791,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"18206",10791,4,1,0,0,4,1,7,5,2,1,46
"18207",10791,4,2,0,0,4,3,4,1,2,2,46
"18208",10791,4,3,0,0,2,2,6,2,2,2,46
"18209",10791,4,4,0,0,1,3,5,1,3,2,46
"18210",10791,4,5,NA,0,NA,NA,NA,NA,NA,NA,NA
"18211",10791,4,6,NA,0,NA,NA,NA,NA,NA,NA,NA
"18212",10791,4,7,0,0,4,3,6,1,2,3,46
"18213",10791,4,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"18214",10791,4,9,0,0,3,2,3,1,2,4,46
"18215",10791,4,10,0,0,1,NA,2,1,1,3,46
"18216",10791,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"18217",10791,5,1,0,0,4,2,1,1,1,3,46
"18218",10791,5,2,0,0,5,2,1,1,1,5,46
